USDT,BTC,binance,neuralnet,0.00,0.00,238,Inf,0.79,-0.79,4,0.67,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,2,6,2020-07-10 02:14:08,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:14:08,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,neuralnet,0.00,0.00,238,Inf,0.79,-0.79,4,0.67,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,2,6,2020-07-10 02:17:53,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:17:53,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,neuralnet,0.00,0.00,238,Inf,0.79,-0.79,4,0.67,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,2,6,2020-07-10 02:21:01,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:21:01,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,neuralnet,0.00,0.00,238,Inf,0.79,-0.79,4,0.67,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,2,6,2020-07-10 02:21:43,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:21:43,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,neuralnet,0.00,0.00,238,Inf,0.79,-0.79,4,0.67,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,2,6,2020-07-10 02:24:29,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:24:29,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,neuralnet,0.00,0.00,241,Inf,0.24,-0.24,3,0.50,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,130,6,2020-07-10 03:08:52,2020-07-01 17:09:00,2020-07-08 08:01:00,,,9271.32,9287.64,8893.03,9379.42,9158.65751189,1.0,246975,37310,,2586588,390756,first run
USDT,BTC,binance,RSI,0.00,0.00,-269,-684.95,0.24,-0.24,67,11.17,16,17,48.48,0.89,0.14,-1.76,-0.11,168,1,130,6,2020-07-10 03:08:52,2020-07-01 17:09:00,2020-07-08 08:01:00,,,9271.32,9287.64,8893.03,9379.42,9158.65751189,1.0,246975,37310,,2586588,390756,first run
